EventID,EventType,StartDateTime,EndDateTime,Borough,Category,SubCategoryName
101657,Shooting Permit,05/17/2013 06:00:00 AM,05/17/2013 08:00:00 PM,Manhattan,Still Photography,Not Applicable
79434,Shooting Permit,12/06/2012 06:00:00 AM,12/06/2012 11:50:00 PM,Manhattan,Commercial,Industrial/Corporate
73659,Shooting Permit,10/03/2012 12:00:00 AM,10/03/2012 06:00:00 AM,Queens,WEB,Not Applicable
100105,Shooting Permit,05/08/2013 07:00:00 AM,05/08/2013 08:00:00 PM,Manhattan,Still Photography,Not Applicable
80376,Shooting Permit,12/12/2012 08:00:00 AM,12/12/2012 10:00:00 PM,Manhattan,Television,Episodic series
191077,Shooting Permit,11/26/2014 08:00:00 AM,11/26/2014 10:00:00 PM,Queens,Television,Episodic series
204508,Shooting Permit,02/27/2015 11:00:00 AM,02/28/2015 01:00:00 AM,Manhattan,Film,Feature
72449,Shooting Permit,09/18/2012 06:00:00 AM,09/18/2012 09:00:00 PM,Brooklyn,Television,Episodic series
163208,Shooting Permit,06/05/2014 07:00:00 AM,06/06/2014 02:00:00 AM,Queens,Television,Cable-episodic
74390,Shooting Permit,10/16/2012 06:00:00 AM,10/16/2012 11:00:00 PM,Queens,WEB,Not Applicable
239245,Shooting Permit,08/11/2015 07:00:00 PM,08/12/2015 07:00:00 AM,Brooklyn,Television,Cable-episodic
449728,Shooting Permit,11/15/2018 06:00:00 AM,11/15/2018 11:00:00 PM,Brooklyn,Television,Episodic series
173557,Shooting Permit,07/29/2014 07:00:00 AM,07/29/2014 10:00:00 PM,Manhattan,Still Photography,Not Applicable
178817,Shooting Permit,08/29/2014 11:00:00 AM,08/29/2014 09:00:00 PM,Staten Island,Film,Feature
253670,Shooting Permit,11/18/2015 10:00:00 AM,11/19/2015 02:00:00 AM,Brooklyn,Television,Episodic series
140457,DCAS Prep/Shoot/Wrap Permit,02/05/2014 02:00:00 PM,02/06/2014 05:00:00 AM,Bronx,Television,Episodic series
248684,Shooting Permit,10/15/2015 05:00:00 PM,10/16/2015 07:30:00 AM,Bronx,Television,Episodic series
207679,Shooting Permit,03/16/2015 06:00:00 AM,03/16/2015 09:00:00 PM,Manhattan,Television,Episodic series
186339,Shooting Permit,11/06/2014 05:00:00 AM,11/06/2014 11:00:00 PM,Brooklyn,Still Photography,Not Applicable
205711,Shooting Permit,03/05/2015 06:00:00 AM,03/05/2015 05:00:00 PM,Queens,Television,Episodic series
450195,Shooting Permit,11/15/2018 07:00:00 AM,11/15/2018 10:00:00 PM,Brooklyn,Film,Feature
80385,Shooting Permit,12/14/2012 06:00:00 AM,12/14/2012 11:00:00 PM,Bronx,Television,Cable-other
449951,Shooting Permit,11/15/2018 10:00:00 AM,11/15/2018 10:00:00 PM,Manhattan,WEB,Not Applicable
235297,Shooting Permit,07/17/2015 08:00:00 AM,07/18/2015 01:00:00 AM,Queens,Television,Cable-episodic
126254,Shooting Permit,10/22/2013 06:30:00 AM,10/22/2013 08:30:00 PM,Manhattan,Commercial,Commercial
124067,Shooting Permit,10/02/2013 06:00:00 AM,10/02/2013 05:00:00 PM,Brooklyn,Commercial,Commercial
71162,Shooting Permit,09/04/2012 07:00:00 AM,09/04/2012 09:00:00 PM,Manhattan,Television,Episodic series
208321,Shooting Permit,03/18/2015 07:00:00 AM,03/18/2015 09:00:00 PM,Brooklyn,Film,Feature
154052,Shooting Permit,04/23/2014 06:00:00 AM,04/23/2014 10:00:00 PM,Queens,Television,Episodic series
250377,Shooting Permit,10/27/2015 06:00:00 AM,10/28/2015 02:00:00 AM,Brooklyn,Television,Cable-episodic
60396,Shooting Permit,06/03/2012 06:00:00 AM,06/03/2012 07:00:00 PM,Manhattan,Commercial,Promo
182812,Shooting Permit,09/26/2014 09:00:00 AM,09/27/2014 03:30:00 AM,Queens,Television,Episodic series
256612,Shooting Permit,12/01/2015 07:00:00 AM,12/01/2015 11:00:00 PM,Queens,Television,Episodic series
61485,Shooting Permit,06/11/2012 06:00:00 AM,06/11/2012 08:00:00 PM,Manhattan,Film,Feature
217663,Shooting Permit,04/30/2015 04:00:00 PM,05/01/2015 08:00:00 AM,Manhattan,Film,Feature
174359,Shooting Permit,08/04/2014 06:00:00 AM,08/04/2014 10:00:00 PM,Brooklyn,Television,Cable-episodic
45155,Shooting Permit,01/30/2012 07:00:00 AM,01/30/2012 07:00:00 PM,Queens,Television,Cable-episodic
165756,Shooting Permit,06/17/2014 06:00:00 AM,06/17/2014 11:00:00 PM,Queens,Film,Feature
183521,Theater Load in and Load Outs,10/04/2014 06:00:00 AM,10/05/2014 06:00:00 AM,Manhattan,Theater,Theater
450448,Shooting Permit,11/15/2018 10:00:00 AM,11/16/2018 03:00:00 AM,Staten Island,Television,Episodic series
92386,Theater Load in and Load Outs,04/05/2013 12:01:00 AM,04/06/2013 11:59:00 PM,Manhattan,Theater,Theater
186596,Theater Load in and Load Outs,11/21/2014 06:00:00 AM,11/21/2014 11:00:00 AM,Manhattan,Theater,Theater
171882,Shooting Permit,07/31/2014 03:00:00 PM,08/01/2014 05:00:00 AM,Staten Island,Film,Feature
121318,Shooting Permit,09/14/2013 06:00:00 AM,09/15/2013 06:00:00 AM,Manhattan,Television,Game show
238243,Shooting Permit,08/10/2015 06:00:00 AM,08/10/2015 08:00:00 PM,Manhattan,Music Video,Independent Artist
191327,Shooting Permit,11/26/2014 07:00:00 AM,11/26/2014 11:00:00 PM,Brooklyn,Television,Episodic series
69990,Shooting Permit,08/22/2012 07:00:00 AM,08/22/2012 09:00:00 PM,Manhattan,Film,Feature
178575,Shooting Permit,08/28/2014 10:30:00 AM,08/29/2014 01:00:00 AM,Manhattan,Television,Episodic series
185692,Shooting Permit,10/26/2014 05:00:00 AM,10/26/2014 07:00:00 PM,Queens,Film,Feature
446264,Theater Load in and Load Outs,11/15/2018 12:01:00 AM,11/15/2018 11:59:00 PM,Manhattan,Theater,Theater
221617,Theater Load in and Load Outs,06/06/2015 12:01:00 AM,06/06/2015 11:59:00 PM,Manhattan,Theater,Theater
75248,Shooting Permit,10/23/2012 06:00:00 AM,11/06/2012 02:00:00 PM,Manhattan,Television,Not Applicable
120929,Shooting Permit,09/10/2013 06:00:00 AM,09/10/2013 01:00:00 PM,Manhattan,Still Photography,Not Applicable
249028,Shooting Permit,10/15/2015 09:00:00 AM,10/16/2015 01:00:00 AM,Brooklyn,Television,Episodic series
449307,Shooting Permit,11/15/2018 09:00:00 AM,11/16/2018 12:00:00 AM,Brooklyn,Television,Episodic series
191044,Theater Load in and Load Outs,11/24/2014 05:00:00 PM,11/29/2014 11:00:00 PM,Manhattan,Theater,Theater
45245,Shooting Permit,01/30/2012 02:00:00 PM,01/31/2012 05:00:00 AM,Brooklyn,Film,Not Applicable
84080,Shooting Permit,01/23/2013 08:00:00 AM,01/23/2013 10:00:00 PM,Brooklyn,Television,Episodic series
241505,Shooting Permit,08/21/2015 06:00:00 AM,08/22/2015 03:00:00 AM,Brooklyn,Commercial,Commercial
237698,Shooting Permit,07/30/2015 06:00:00 AM,07/30/2015 06:00:00 PM,Manhattan,Still Photography,Not Applicable
248477,Shooting Permit,10/13/2015 07:00:00 AM,10/13/2015 09:00:00 PM,Manhattan,Television,Cable-episodic
193939,Shooting Permit,12/19/2014 12:00:00 PM,12/19/2014 11:59:00 PM,Manhattan,Film,Not Applicable
157603,Shooting Permit,05/09/2014 09:00:00 AM,05/10/2014 02:00:00 AM,Brooklyn,Television,Cable-episodic
254834,Theater Load in and Load Outs,11/29/2015 12:01:00 AM,11/29/2015 11:59:00 PM,Manhattan,Theater,Theater
102681,Shooting Permit,05/23/2013 06:00:00 AM,05/23/2013 11:00:00 PM,Manhattan,Television,Cable-episodic
52315,Shooting Permit,04/05/2012 05:00:00 PM,04/06/2012 07:00:00 AM,Manhattan,Television,Pilot
115258,Shooting Permit,07/30/2013 07:00:00 AM,07/30/2013 11:59:00 PM,Brooklyn,Television,Cable-episodic
220178,Shooting Permit,05/11/2015 07:00:00 AM,05/11/2015 09:00:00 PM,Queens,Television,Cable-episodic
184768,Shooting Permit,10/15/2014 07:00:00 AM,10/15/2014 10:00:00 PM,Brooklyn,Television,Reality
75881,Shooting Permit,10/25/2012 05:00:00 PM,10/25/2012 10:30:00 PM,Manhattan,WEB,Not Applicable
74423,Theater Load in and Load Outs,10/25/2012 06:00:00 AM,10/26/2012 06:00:00 AM,Manhattan,Theater,Theater
62955,Shooting Permit,06/24/2012 06:00:00 AM,06/24/2012 10:30:00 PM,Brooklyn,Commercial,Commercial
449864,Shooting Permit,11/15/2018 10:00:00 AM,11/16/2018 02:00:00 AM,Brooklyn,Television,Episodic series
180188,Rigging Permit,09/08/2014 11:00:00 AM,09/09/2014 12:00:00 AM,Manhattan,Television,News
120403,Shooting Permit,09/06/2013 06:30:00 AM,09/06/2013 08:00:00 PM,Manhattan,Television,Pilot
244981,DCAS Prep/Shoot/Wrap Permit,09/16/2015 06:00:00 AM,09/16/2015 09:00:00 PM,Manhattan,Television,Cable-episodic
169310,Shooting Permit,07/06/2014 06:00:00 AM,07/06/2014 08:00:00 PM,Manhattan,Film,Feature
74707,Shooting Permit,10/15/2012 07:00:00 AM,10/15/2012 09:00:00 PM,Queens,Television,Episodic series
189979,Shooting Permit,11/20/2014 09:00:00 AM,11/20/2014 11:00:00 PM,Brooklyn,Television,Episodic series
147882,Shooting Permit,03/25/2014 09:00:00 AM,03/26/2014 01:00:00 AM,Brooklyn,Television,Pilot
122906,Shooting Permit,09/23/2013 07:00:00 AM,09/23/2013 08:00:00 PM,Queens,Film,Feature
236418,Shooting Permit,07/24/2015 07:00:00 AM,07/24/2015 09:00:00 PM,Brooklyn,Television,Cable-episodic
155042,Shooting Permit,04/30/2014 07:00:00 AM,04/30/2014 07:00:00 PM,Manhattan,Film,Not Applicable
125104,Shooting Permit,10/11/2013 07:00:00 AM,10/11/2013 09:00:00 PM,Brooklyn,Television,Cable-episodic
57019,Shooting Permit,05/09/2012 06:00:00 AM,05/09/2012 08:00:00 PM,Manhattan,Commercial,Commercial
212737,Theater Load in and Load Outs,04/11/2015 06:00:00 PM,04/12/2015 11:00:00 PM,Manhattan,Theater,Theater
89545,Shooting Permit,03/11/2013 06:00:00 AM,03/11/2013 10:00:00 PM,Brooklyn,Television,Episodic series
102625,Rigging Permit,05/25/2013 08:00:00 AM,05/25/2013 10:00:00 PM,Manhattan,Film,Feature
93103,Theater Load in and Load Outs,04/07/2013 06:00:00 AM,04/08/2013 06:00:00 AM,Manhattan,Theater,Theater
250934,Shooting Permit,10/30/2015 09:30:00 AM,10/30/2015 10:00:00 PM,Brooklyn,Television,Episodic series
54472,Shooting Permit,04/24/2012 08:00:00 AM,04/24/2012 07:00:00 PM,Manhattan,Film,Feature
119876,Shooting Permit,09/05/2013 07:00:00 AM,09/05/2013 10:00:00 PM,Queens,Television,Cable-episodic
80489,Shooting Permit,12/14/2012 08:00:00 AM,12/14/2012 11:00:00 PM,Queens,Television,Episodic series
200315,Shooting Permit,02/02/2015 07:00:00 AM,02/02/2015 10:00:00 PM,Manhattan,Television,Episodic series
148047,Theater Load in and Load Outs,04/11/2014 06:00:00 AM,04/12/2014 06:00:00 AM,Manhattan,Theater,Theater
449843,Shooting Permit,11/15/2018 05:30:00 AM,11/15/2018 07:00:00 PM,Brooklyn,Television,Episodic series
143140,Theater Load in and Load Outs,02/28/2014 06:00:00 AM,03/07/2014 11:00:00 PM,Manhattan,Theater,Theater
102152,Shooting Permit,05/17/2013 12:00:00 PM,05/18/2013 03:00:00 AM,Queens,Film,Feature
108525,Shooting Permit,06/20/2013 08:30:00 AM,06/20/2013 11:00:00 PM,Manhattan,Commercial,Promo
165307,Shooting Permit,06/16/2014 06:00:00 AM,06/16/2014 08:00:00 PM,Brooklyn,Film,Feature
78345,Shooting Permit,11/27/2012 12:00:00 PM,11/28/2012 03:00:00 AM,Manhattan,Television,Episodic series
449869,Shooting Permit,11/14/2018 01:00:00 PM,11/14/2018 11:00:00 PM,Brooklyn,Commercial,Commercial
450252,Shooting Permit,11/15/2018 07:00:00 AM,11/15/2018 09:00:00 PM,Brooklyn,Television,Episodic series
73574,Shooting Permit,10/04/2012 06:00:00 AM,10/04/2012 10:00:00 PM,Brooklyn,Film,Feature
102613,Shooting Permit,05/22/2013 12:00:00 AM,05/22/2013 09:00:00 AM,Manhattan,Television,News
449900,Shooting Permit,11/15/2018 06:00:00 AM,11/15/2018 07:00:00 PM,Manhattan,Television,Cable-other
251124,Shooting Permit,10/30/2015 10:00:00 AM,10/31/2015 03:00:00 AM,Queens,Film,Feature
128744,Shooting Permit,11/08/2013 01:00:00 AM,11/08/2013 07:00:00 AM,Manhattan,Television,News
150914,Shooting Permit,04/10/2014 06:00:00 AM,04/10/2014 09:00:00 PM,Brooklyn,Commercial,Commercial
77691,Shooting Permit,11/16/2012 09:00:00 AM,11/17/2012 01:00:00 AM,Manhattan,Television,Episodic series
178283,Shooting Permit,08/27/2014 06:00:00 AM,08/27/2014 11:00:00 PM,Queens,Television,Episodic series
188609,Shooting Permit,11/13/2014 07:00:00 AM,11/14/2014 01:00:00 AM,Brooklyn,Television,Cable-episodic
255941,Theater Load in and Load Outs,12/02/2015 06:00:00 AM,12/03/2015 06:00:00 AM,Manhattan,Theater,Theater
72994,Shooting Permit,09/26/2012 09:00:00 AM,09/26/2012 11:00:00 PM,Queens,Television,Episodic series
448202,Theater Load in and Load Outs,11/15/2018 12:01:00 AM,11/16/2018 06:00:00 AM,Manhattan,Theater,Theater
223679,Shooting Permit,05/28/2015 08:00:00 AM,05/28/2015 11:00:00 PM,Manhattan,Still Photography,Not Applicable
256175,Shooting Permit,12/02/2015 06:00:00 AM,12/02/2015 10:00:00 PM,Brooklyn,Film,Feature
192241,Shooting Permit,12/04/2014 07:00:00 AM,12/05/2014 04:00:00 AM,Brooklyn,Television,Episodic series
196297,Shooting Permit,01/07/2015 06:00:00 AM,01/07/2015 09:00:00 PM,Manhattan,WEB,Not Applicable
118189,Shooting Permit,08/21/2013 01:00:00 PM,08/22/2013 04:00:00 AM,Manhattan,Film,Not Applicable
449959,Shooting Permit,11/15/2018 07:00:00 AM,11/15/2018 09:00:00 PM,Brooklyn,Television,Episodic series
368216,Shooting Permit,08/04/2017 08:00:00 AM,08/04/2017 02:00:00 PM,Manhattan,Television,Episodic series
173252,Shooting Permit,07/25/2014 10:00:00 AM,07/26/2014 04:00:00 AM,Brooklyn,Television,Episodic series
75433,Theater Load in and Load Outs,11/03/2012 12:01:00 AM,11/04/2012 06:00:00 AM,Manhattan,Theater,Theater
371374,Shooting Permit,08/24/2017 08:00:00 AM,08/25/2017 02:00:00 AM,Queens,Television,Episodic series
127171,Shooting Permit,11/01/2013 08:00:00 AM,11/01/2013 11:59:00 PM,Manhattan,Television,Episodic series
99052,Rigging Permit,05/06/2013 06:30:00 AM,05/06/2013 04:00:00 PM,Manhattan,Television,Episodic series
126259,Shooting Permit,10/22/2013 06:00:00 AM,10/22/2013 10:00:00 PM,Manhattan,Film,Feature
72873,Theater Load in and Load Outs,10/11/2012 12:01:00 AM,10/12/2012 06:00:00 AM,Manhattan,Theater,Theater
313034,Shooting Permit,10/06/2016 11:00:00 AM,10/07/2016 01:00:00 AM,Staten Island,Television,Cable-episodic
301150,DCAS Prep/Shoot/Wrap Permit,07/20/2016 08:00:00 AM,07/20/2016 07:00:00 PM,Manhattan,Television,Episodic series
122733,Shooting Permit,09/24/2013 07:00:00 AM,09/24/2013 07:00:00 PM,Brooklyn,Still Photography,Not Applicable
106500,Shooting Permit,06/07/2013 07:00:00 AM,06/07/2013 05:00:00 PM,Brooklyn,Film,Feature
188214,Shooting Permit,11/10/2014 06:00:00 AM,11/10/2014 10:00:00 PM,Manhattan,Television,Episodic series
259345,Shooting Permit,12/17/2015 07:00:00 AM,12/18/2015 03:00:00 AM,Brooklyn,Television,Cable-episodic
142694,Shooting Permit,02/24/2014 07:00:00 AM,02/24/2014 10:00:00 PM,Manhattan,Television,Episodic series
513620,Shooting Permit,10/30/2019 07:00:00 AM,10/30/2019 09:00:00 PM,Brooklyn,Television,Episodic series
228093,Shooting Permit,06/12/2015 07:00:00 AM,06/12/2015 10:00:00 PM,Manhattan,Film,Feature
97030,Shooting Permit,04/25/2013 08:30:00 AM,04/25/2013 10:00:00 PM,Brooklyn,Television,Cable-other
508504,Theater Load in and Load Outs,10/30/2019 12:01:00 AM,10/31/2019 06:00:00 AM,Brooklyn,Theater,Theater
522487,Rigging Permit,12/13/2019 07:00:00 AM,12/13/2019 07:00:00 PM,Manhattan,Television,Made for TV/mini-series
63475,Shooting Permit,06/26/2012 06:00:00 AM,06/26/2012 10:00:00 PM,Manhattan,Film,Not Applicable
164555,Shooting Permit,06/10/2014 09:00:00 AM,06/10/2014 11:59:00 PM,Manhattan,Television,Episodic series
447501,Shooting Permit,11/15/2018 01:00:00 PM,11/15/2018 11:30:00 PM,Manhattan,Theater,Theater
253187,Shooting Permit,11/13/2015 08:00:00 AM,11/13/2015 09:00:00 PM,Queens,Television,Episodic series
132668,Shooting Permit,12/03/2013 06:00:00 AM,12/03/2013 11:00:00 PM,Brooklyn,Television,Cable-episodic
65402,Shooting Permit,07/13/2012 06:00:00 AM,07/13/2012 08:00:00 PM,Manhattan,Commercial,Commercial
65544,Shooting Permit,07/14/2012 01:00:00 PM,07/14/2012 11:59:00 PM,Bronx,Commercial,Commercial
185277,Theater Load in and Load Outs,11/07/2014 12:01:00 AM,11/08/2014 06:00:00 AM,Manhattan,Theater,Theater
122653,Shooting Permit,09/20/2013 07:00:00 AM,09/20/2013 03:00:00 PM,Queens,Television,Cable-episodic
128863,Shooting Permit,11/21/2013 08:00:00 AM,11/21/2013 04:00:00 PM,Manhattan,Film,Not Applicable
144760,Shooting Permit,03/11/2014 07:00:00 AM,03/11/2014 09:00:00 PM,Manhattan,Television,Episodic series
186514,Shooting Permit,10/30/2014 06:00:00 AM,10/30/2014 11:30:00 PM,Manhattan,Commercial,Promo
252766,Shooting Permit,11/13/2015 06:00:00 AM,11/13/2015 06:00:00 PM,Manhattan,Film,Feature
508338,Shooting Permit,09/17/2019 11:00:00 AM,09/18/2019 01:00:00 AM,Brooklyn,Television,Cable-episodic
66580,Shooting Permit,07/23/2012 09:00:00 PM,07/24/2012 10:00:00 AM,Manhattan,Commercial,Industrial/Corporate
244566,Shooting Permit,09/14/2015 06:00:00 AM,09/14/2015 08:00:00 PM,Manhattan,Television,Cable-episodic
91727,Shooting Permit,03/25/2013 06:00:00 AM,03/25/2013 08:00:00 PM,Manhattan,Still Photography,Not Applicable
128181,Shooting Permit,11/08/2013 06:00:00 PM,11/09/2013 08:00:00 AM,Manhattan,Television,Episodic series
184865,Shooting Permit,11/08/2014 04:00:00 AM,11/08/2014 08:00:00 PM,Manhattan,Television,Cable-other
250949,Shooting Permit,10/30/2015 06:00:00 AM,10/30/2015 08:00:00 PM,Brooklyn,Still Photography,Not Applicable
101792,Shooting Permit,05/15/2013 11:00:00 PM,05/16/2013 05:00:00 AM,Manhattan,WEB,Not Applicable
256234,Shooting Permit,12/01/2015 06:00:00 AM,12/01/2015 07:00:00 PM,Manhattan,Television,Game show
208439,Shooting Permit,03/26/2015 06:00:00 AM,03/26/2015 07:00:00 PM,Brooklyn,Film,Feature
450331,Shooting Permit,11/16/2018 10:00:00 AM,11/17/2018 02:00:00 AM,Brooklyn,Television,Episodic series
202982,Shooting Permit,02/17/2015 10:00:00 PM,02/18/2015 10:00:00 PM,Brooklyn,Film,Feature
91331,Shooting Permit,03/21/2013 06:00:00 AM,03/21/2013 09:00:00 PM,Manhattan,Commercial,Industrial/Corporate
450431,Shooting Permit,11/16/2018 08:00:00 AM,11/16/2018 10:00:00 PM,Queens,Television,Episodic series
245202,Shooting Permit,09/18/2015 10:00:00 AM,09/19/2015 02:00:00 AM,Manhattan,Film,Feature
65944,Shooting Permit,07/20/2012 07:00:00 AM,07/20/2012 11:00:00 PM,Queens,Television,Episodic series
210488,Rigging Permit,03/27/2015 07:00:00 AM,03/27/2015 11:59:00 PM,Manhattan,Television,Pilot
112756,Theater Load in and Load Outs,08/26/2013 06:00:00 AM,08/26/2013 06:00:00 PM,Manhattan,Theater,Theater
220763,Shooting Permit,05/09/2015 06:00:00 AM,05/09/2015 10:00:00 PM,Manhattan,Commercial,Commercial
193253,Shooting Permit,12/16/2014 07:00:00 AM,12/16/2014 06:00:00 PM,Manhattan,Still Photography,Not Applicable
54992,Shooting Permit,04/25/2012 07:00:00 AM,04/25/2012 09:00:00 PM,Manhattan,Film,Feature
177658,Shooting Permit,08/21/2014 09:00:00 AM,08/22/2014 05:00:00 AM,Queens,Television,Episodic series
179190,Shooting Permit,09/04/2014 12:00:00 PM,09/04/2014 08:00:00 PM,Bronx,Television,Episodic series
146767,Shooting Permit,03/19/2014 07:00:00 AM,03/19/2014 10:00:00 PM,Queens,Television,Pilot
503200,Shooting Permit,08/15/2019 06:00:00 AM,08/15/2019 09:00:00 PM,Manhattan,Still Photography,Not Applicable
214299,Shooting Permit,04/16/2015 02:00:00 PM,04/17/2015 04:00:00 AM,Manhattan,Television,Episodic series
181455,Shooting Permit,09/25/2014 06:00:00 AM,10/11/2014 11:00:00 PM,Manhattan,Television,Not Applicable
95408,Shooting Permit,04/25/2013 06:00:00 AM,04/25/2013 09:00:00 PM,Manhattan,Television,Cable-other
47137,Shooting Permit,03/04/2012 08:30:00 AM,03/04/2012 08:00:00 PM,Brooklyn,Television,Reality
229421,Shooting Permit,06/25/2015 07:00:00 AM,06/26/2015 03:00:00 AM,Brooklyn,Television,Episodic series
87912,Rigging Permit,02/23/2013 07:00:00 AM,02/23/2013 07:00:00 PM,Manhattan,Film,Feature
182941,Shooting Permit,09/29/2014 09:00:00 AM,09/29/2014 11:00:00 AM,Brooklyn,Television,Cable-other
47004,Shooting Permit,02/21/2012 05:00:00 AM,02/21/2012 09:00:00 PM,Manhattan,Film,Feature
200318,Shooting Permit,01/30/2015 07:00:00 AM,01/30/2015 10:00:00 PM,Manhattan,Television,Episodic series
121263,Shooting Permit,09/11/2013 08:00:00 PM,09/12/2013 12:00:00 AM,Queens,Television,Episodic series
75127,Theater Load in and Load Outs,10/19/2012 12:00:00 AM,10/19/2012 09:00:00 AM,Manhattan,Television,Morning Show
160392,Shooting Permit,05/29/2014 06:00:00 PM,05/30/2014 08:00:00 AM,Manhattan,Television,Reality
210470,Shooting Permit,03/30/2015 07:00:00 AM,03/30/2015 10:00:00 PM,Queens,Television,Pilot
286030,Shooting Permit,05/12/2016 08:00:00 AM,05/13/2016 02:00:00 AM,Brooklyn,Television,Cable-episodic
75454,Shooting Permit,10/19/2012 05:00:00 AM,10/19/2012 10:00:00 PM,Manhattan,Television,Morning Show
232268,Shooting Permit,07/06/2015 06:00:00 AM,07/06/2015 10:00:00 PM,Manhattan,Television,Cable-episodic
114016,Shooting Permit,07/25/2013 06:00:00 AM,07/25/2013 09:00:00 PM,Brooklyn,Still Photography,Not Applicable
190976,Shooting Permit,11/26/2014 07:00:00 AM,11/26/2014 07:00:00 PM,Queens,Television,Made for TV/mini-series
243121,Shooting Permit,09/01/2015 06:00:00 AM,09/01/2015 11:00:00 PM,Brooklyn,WEB,Not Applicable
104523,Shooting Permit,06/07/2013 08:00:00 AM,06/09/2013 09:00:00 PM,Manhattan,Television,News
131578,Shooting Permit,12/04/2013 06:00:00 AM,12/04/2013 11:00:00 PM,Queens,Television,Episodic series
240942,Shooting Permit,08/19/2015 11:00:00 AM,08/20/2015 02:00:00 AM,Brooklyn,Television,Episodic series
271991,Shooting Permit,03/13/2016 07:00:00 AM,03/13/2016 11:00:00 PM,Brooklyn,Commercial,Promo
184938,Shooting Permit,10/20/2014 07:00:00 AM,10/20/2014 09:00:00 PM,Brooklyn,Television,Episodic series
248032,Shooting Permit,10/06/2015 06:30:00 AM,10/06/2015 08:30:00 PM,Brooklyn,Television,Cable-episodic
109223,Shooting Permit,06/24/2013 06:00:00 AM,06/24/2013 11:00:00 PM,Queens,Television,Episodic series
242018,Theater Load in and Load Outs,09/15/2015 12:01:00 AM,09/17/2015 06:00:00 AM,Manhattan,Theater,Theater
117188,Shooting Permit,08/13/2013 10:00:00 AM,08/13/2013 11:00:00 PM,Manhattan,Commercial,Commercial
192263,DCAS Prep/Shoot/Wrap Permit,12/05/2014 10:00:00 AM,12/06/2014 03:00:00 AM,Bronx,Television,Made for TV/mini-series
172193,Shooting Permit,07/22/2014 07:00:00 AM,07/22/2014 09:00:00 PM,Brooklyn,Television,Episodic series
74297,Shooting Permit,10/11/2012 06:00:00 AM,10/11/2012 07:00:00 PM,Manhattan,Television,Reality
204691,Shooting Permit,02/27/2015 06:00:00 AM,02/27/2015 09:00:00 PM,Manhattan,Commercial,PSA
113513,Shooting Permit,07/22/2013 06:00:00 AM,07/22/2013 11:00:00 PM,Manhattan,Film,Not Applicable
126811,Rigging Permit,10/25/2013 11:00:00 PM,10/26/2013 02:00:00 AM,Manhattan,Television,Cable-episodic
143188,Theater Load in and Load Outs,03/01/2014 12:01:00 AM,03/02/2014 06:00:00 AM,Manhattan,Theater,Theater
172019,Shooting Permit,07/24/2014 07:00:00 AM,07/24/2014 12:00:00 PM,Manhattan,Television,Talk Show
181169,Shooting Permit,09/17/2014 06:00:00 AM,09/17/2014 10:00:00 PM,Brooklyn,Film,Feature
178574,Shooting Permit,09/02/2014 06:00:00 AM,09/02/2014 06:00:00 PM,Manhattan,Television,Episodic series
175489,Shooting Permit,08/08/2014 06:00:00 AM,08/08/2014 10:00:00 PM,Brooklyn,Television,Episodic series
330284,Shooting Permit,02/07/2017 07:00:00 AM,02/07/2017 10:00:00 PM,Queens,Television,Episodic series
523075,Shooting Permit,12/16/2019 07:00:00 AM,12/16/2019 09:00:00 PM,Brooklyn,Television,Episodic series
75884,Shooting Permit,10/26/2012 10:00:00 AM,10/26/2012 11:59:00 PM,Brooklyn,Television,Episodic series
74591,Shooting Permit,10/14/2012 06:00:00 AM,10/14/2012 10:00:00 PM,Brooklyn,Film,Not Applicable
185190,Theater Load in and Load Outs,10/17/2014 09:00:00 AM,10/17/2014 09:00:00 PM,Manhattan,Television,Cable-daily
198443,Shooting Permit,01/22/2015 06:00:00 AM,01/22/2015 11:00:00 PM,Queens,Television,Episodic series
256931,Shooting Permit,12/02/2015 06:00:00 AM,12/02/2015 09:00:00 PM,Manhattan,Television,Cable-episodic
450229,Shooting Permit,11/15/2018 05:00:00 PM,11/16/2018 06:30:00 AM,Manhattan,Film,Feature
114829,Shooting Permit,07/29/2013 06:00:00 AM,07/29/2013 09:00:00 PM,Manhattan,Television,Cable-episodic
172609,Shooting Permit,07/23/2014 06:30:00 AM,07/23/2014 08:00:00 PM,Brooklyn,Still Photography,Not Applicable
50993,Shooting Permit,03/28/2012 07:00:00 AM,03/28/2012 09:00:00 PM,Manhattan,Film,Not Applicable
252365,Shooting Permit,11/12/2015 06:00:00 AM,11/13/2015 12:00:00 AM,Queens,Commercial,Promo
117778,Shooting Permit,08/19/2013 06:00:00 AM,08/19/2013 10:00:00 PM,Brooklyn,Still Photography,Not Applicable
75812,Shooting Permit,10/29/2012 07:00:00 AM,10/29/2012 09:00:00 PM,Brooklyn,Television,Episodic series
193934,Shooting Permit,12/17/2014 08:00:00 AM,12/18/2014 12:00:00 AM,Queens,Television,Episodic series
120168,Shooting Permit,09/04/2013 06:00:00 PM,09/05/2013 06:00:00 PM,Manhattan,Commercial,Industrial/Corporate
126458,Shooting Permit,10/23/2013 05:00:00 AM,10/23/2013 11:00:00 PM,Brooklyn,Film,Feature
253705,Shooting Permit,11/22/2015 06:00:00 AM,11/22/2015 10:00:00 PM,Staten Island,Film,Feature
